date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2014-03-02	27341.379901249995	15613.859333333332	-7.199305555625003	31485.61920791666
2014-03-03	27355.322125000002	15631.818666666664	-7.1862500000416665	31506.636732500003
2014-03-04	27368.028000000006	15642.562666666667	-7.191388888916669	31522.999036666664
2014-03-05	27375.78575	15647.394833333334	-7.192708333291669	31532.129506666664
2014-03-06	27380.7736875	15655.663500000002	-7.194513889	31540.560179166667
2014-03-07	27374.88712500001	15660.100666666667	-7.200972222291667	31537.650840833332
2014-03-08	27366.617499999997	15661.232999999998	-7.204930555625001	31531.035306250003
2014-03-09	27367.20217500001	15658.678666666665	-7.202430555541668	31530.275445000003
2014-03-10	27378.026625000002	15658.375833333334	-7.198472222333332	31539.522304166672
2014-03-11	27369.904874999997	15658.059833333333	-7.213124999999998	31532.31393333334
2014-03-12	27377.492000000002	15660.364000000001	-7.201597222416669	31540.045982499996
2014-03-13	27382.92925	15663.0895	-7.198055555625	31546.118023749998
2014-03-14	27361.214375	15666.684	-7.19680555554167	31529.059345833335
2014-03-15	27369.097249999995	15660.258666666667	-7.210486111041665	31532.707219999993
2014-03-16	27370.792125000004	15661.707	-7.202916666833334	31534.89659916666
2014-03-17	27370.541875	15662.944666666668	-7.208680555583332	31535.294513333338
2014-03-18	27376.081499999997	15663.839999999998	-7.210486111249999	31540.546669166666
2014-03-19	27365.753	15662.259999999997	-7.2075	31530.799311666666
2014-03-20	27372.5871	15665.367333333335	-7.2075	31538.272310000004
2014-03-21	27383.509374999998	15659.113166666664	-7.1990277777500005	31544.656267083334
2014-03-22	27369.620886666668	15668.013833333336	-7.198194444458335	31537.012431249997
2014-03-23	27387.774999999998	15668.724833333335	-7.191041666666667	31553.120121666667
2014-03-24	27378.9025	15672.108666666662	-7.200972222291667	31547.09844125
2014-03-25	27384.612750000004	15670.173166666667	-7.203402777791669	31551.094008333337
2014-03-26	27375.501375000003	15673.85983333333	-7.214791666708333	31545.016600000003
2014-03-27	27366.23075	15666.855166666663	-7.211180555583334	31533.497135
2014-03-28	27362.36325	15670.502333333332	-7.203472222333333	31531.947805833337
2014-03-29	27375.160125000006	15666.21	-7.210277777708332	31540.925065833333
2014-03-30	27376.809500000003	15670.698516666664	-7.205694444500001	31544.584160416664
2014-03-31	27389.174124999994	15665.801833333333	-7.2120138889583325	31552.886731249997
2014-04-01	12.5	12.5	12.5	12.5
2014-04-02	27397.898749999997	15657.833666666664	-7.198680555541668	31556.50479625
2014-04-03	27402.990500000004	15655.61991666667	-7.193611111124999	31559.830400833333
2014-04-04	27396.73625	15658.93383333333	-7.203777777791667	31556.039431666664
2014-04-05	27404.083249999992	15664.957916666666	-7.197430555583334	31565.40653124999
